user_id,session_id,subscription_type,user_journey
476848,4109810,Monthly,"Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Courses-Courses-Courses-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Other-Pricing-Pricing-Resources center"
476848,4109846,Monthly,"Log in-Log in"
476848,4109867,Monthly,"Resources center-Resources center-Resources center-Resources center"
476848,4110023,Monthly,"Resources center-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses"
476848,4114874,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
476848,4114969,Monthly,Checkout-Checkout
477022,4112482,Monthly,Coupon-Coupon-Coupon-Coupon
477022,4154726,Monthly,Coupon-Coupon
477323,4117161,Monthly,"Instructors-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Homepage-Homepage-Homepage"
477323,4118096,Monthly,"Pricing-Sign up-Pricing-Pricing-Pricing-Sign up-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
477323,4183905,Monthly,"Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses"
477323,4185008,Monthly,"Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses"
477323,4189152,Monthly,"Career tracks-Resources center-Resources center-Upcoming courses-Upcoming courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Other-Other-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Log in-Log in-Log in-Log in"
477463,4118120,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Pricing-Pricing-Pricing"
477463,4121599,Monthly,"Career tracks-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses"
477463,4122043,Monthly,"Courses-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up"
477463,4122090,Monthly,"Log in-Log in"
477463,4122097,Monthly,Checkout-Checkout
477463,4122101,Monthly,Checkout-Checkout
477604,4103127,Monthly,"Homepage-Log in-Log in-Log in"
477604,4103213,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
477604,4125722,Monthly,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
477604,4125784,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
477976,4133879,Monthly,"Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Sign up-Sign up-Sign up-Sign up-Sign up"
477976,4133946,Monthly,Checkout-Checkout-Checkout-Checkout
478040,4135385,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
478040,4182271,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
478040,4182307,Monthly,Checkout-Checkout-Checkout-Checkout
478040,4182344,Monthly,Checkout-Checkout
478040,4209193,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4209322,Monthly,Checkout-Checkout
478040,4244591,Monthly,"Sign up-Sign up-Log in-Log in"
478040,4244635,Monthly,Checkout-Checkout
478040,4246045,Monthly,"Homepage-Log in"
478040,4246059,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4246241,Monthly,"Other-Log in-Log in-Log in"
478040,4246285,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4257317,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4307396,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4314894,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4345920,Monthly,"Log in-Log in"
478040,4345928,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4346398,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4346744,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4347671,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4347808,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4353244,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4353278,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4353436,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478040,4371499,Monthly,"Log in-Log in"
478040,4371505,Monthly,Checkout-Checkout-Checkout-Checkout
478040,4427677,Monthly,"Homepage-Log in-Log in-Log in"
478040,4427691,Monthly,Checkout-Checkout
478040,4427963,Monthly,"Log in-Log in"
478049,4099040,Quarterly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage"
478049,4134741,Quarterly,"Other-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Success stories-Career tracks-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Other-Other-Other-Other-Pricing-Pricing-Sign up"
478049,4135492,Quarterly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
478049,4135497,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478049,4160060,Quarterly,"Other-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories"
478049,4188581,Quarterly,Coupon-Coupon
478049,4258315,Quarterly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
478049,4259906,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
478049,4269275,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
478049,4269321,Quarterly,Checkout-Checkout-Checkout-Checkout
478081,4136147,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
478081,4304507,Monthly,"Homepage-Sign up-Sign up-Sign up"
478081,4306916,Monthly,Checkout-Checkout
478081,4306927,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478081,4306969,Monthly,Checkout-Checkout
478081,4307109,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478081,4307249,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478081,4307288,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478081,4308148,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478081,4310671,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,4139100,Quarterly,"Homepage-Log in-Log in-Log in"
478228,4140157,Quarterly,Checkout-Checkout-Checkout-Checkout
478228,4140181,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,4140285,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,4147413,Quarterly,"Homepage-Log in-Log in-Log in"
478228,4147422,Quarterly,Checkout-Checkout
478228,4148511,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,4148561,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,4148742,Quarterly,Checkout-Checkout
478251,4139610,Monthly,"Courses-Sign up-Sign up-Sign up"
478251,4139644,Monthly,Checkout-Checkout
478314,4140973,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
478421,4143229,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
478854,4157291,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
478854,4157460,Annual,Coupon-Coupon
478956,4161366,Monthly,"Homepage-Sign up-Sign up-Sign up"
478956,4174513,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478956,4174749,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479048,4164151,Annual,Other-Other
479048,4166297,Annual,"Pricing-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Resources center-Success stories-Success stories"
479048,4167054,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
479048,4177489,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
479048,4186413,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
479048,4186932,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479048,4186942,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479087,4165756,Annual,Other-Other
479115,4094243,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
479115,4094294,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
479115,4166851,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
479150,4168844,Monthly,"Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
479150,4183378,Monthly,"Sign up-Log in-Log in-Log in"
479150,4183712,Monthly,Checkout-Checkout
479193,4172107,Monthly,"Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
479193,4172840,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479260,4162828,Annual,Homepage-Courses-Courses-Courses
479260,4175486,Annual,"Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Sign up"
479260,4239678,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479260,4244056,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
479260,4461429,Annual,"Homepage-Sign up-Sign up-Sign up"
479260,4566078,Annual,Checkout-Checkout
479260,4566106,Annual,Checkout-Checkout
479260,4710618,Annual,"Sign up-Sign up"
479260,4732056,Annual,Checkout-Checkout
479276,4176060,Annual,Homepage-Instructors
479276,4176094,Annual,"Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
479276,4222586,Annual,"Log in-Log in"
479276,4317769,Annual,Coupon-Coupon
479276,4317978,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
479353,4179591,Annual,"Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Course certificate-Pricing-Pricing-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
